val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_time,learning_rate,loss_function,batch_size,optimizer,betas,amsgrad,weight_decay,epochs_taken,train_insertions,train_deletions,train_mutation_rate,model_name,oversample,confidence_threshold,seq_count_threshold,seq_len,test_insertions,test_deletions,test_mutation_rate,tag_and_primer,reverse_complements,k_folds,k_iters,encoding_mode,test_split,load_existing_train_test,layer1_input_channels,layer1_output_channels,layer1_conv_kernel,layer1_stride,layer1_padding,layer1_dropout,layer1_pool_kernel,layer2_input_channels,layer2_output_channels,layer2_conv_kernel,layer2_stride,layer2_padding,layer2_dropout,layer2_pool_kernel,datetime,trials
0.9891891891891892,0.9945945945945944,0.9754352030947776,0.9945945945945944,1.0,0.9953488372093025,0.9953488372093025,0.9944444444444444,0.9185897435897435,0.935897435897436,0.9371428571428572,0.9626068376068376,0.9619047619047618,0.9371428571428572,0.9215238095238094,0.935897435897436,0.9981394455432724,0.0184504985809326,0.006,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,8,2,2,0.0,3,,,,,,,,20240111_192534,
0.992,0.996,0.9754352030947776,0.996,1.0,0.9966101694915256,0.9966101694915256,0.9959183673469388,0.9079059829059828,0.9262820512820512,0.9314285714285714,0.9561965811965814,0.956190476190476,0.9314285714285714,0.913904761904762,0.9262820512820512,0.9990046661862488,0.0176990032196044,0.006,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,9,2,2,0.2,3,,,,,,,,20240111_210943,1.0
0.9888888888888888,0.9958333333333332,0.9754352030947776,0.9916666666666668,1.0,0.9925925925925926,0.9950617283950616,0.9956521739130434,0.927777777777778,0.9455128205128204,0.9428571428571428,0.9727564102564102,0.9757142857142858,0.9428571428571428,0.928,0.9455128205128204,0.9987465693564956,0.0193898677825927,0.0008,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,7,1,1,0.0,2,,,,,,,,20240111_211541,1.0
0.9925925925925926,0.9944444444444444,0.9754352030947776,0.997222222222222,0.9976744186046512,0.9953488372093025,0.993798449612403,0.9944444444444444,0.925,0.939102564102564,0.9428571428571428,0.9626068376068376,0.9619047619047618,0.9428571428571428,0.9291428571428572,0.939102564102564,0.998949937733075,0.0184273719787597,0.005,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,5,1,2,0.4,3,,,,,,,,20240111_225344,
0.9854854854854856,0.9918168168168168,0.9754352030947776,0.9918168168168168,0.9977272727272728,0.9908033826638478,0.9908033826638478,0.9916666666666668,0.885042735042735,0.907051282051282,0.9085714285714286,0.941239316239316,0.943809523809524,0.9085714285714286,0.8902857142857143,0.907051282051282,0.9984524837773792,0.0183627605438232,0.006,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,5,1,1,0.2,3,,,,,,,,20240112_044944,1.0
1.0,1.0,0.9754352030947776,1.0,1.0,1.0,1.0,1.0,0.8897435897435898,0.907051282051282,0.9028571428571428,0.9401709401709402,0.9390476190476188,0.9028571428571428,0.8872380952380952,0.907051282051282,0.9987093029000544,0.01955246925354,0.004,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,8,1,1,0.3,2,,,,,,,,20240112_070620,
0.987356862745098,0.9920784313725493,0.9754352030947776,0.9947450980392156,0.9977401129943502,0.993276836158192,0.9919209039548024,0.992,0.9177350427350428,0.9326923076923076,0.9371428571428572,0.9551282051282052,0.9571428571428572,0.9371428571428572,0.923809523809524,0.9326923076923076,0.9989309850780852,0.024566650390625,0.001,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,6,1,0,0.2,0,512.0,342.0,9.0,1.0,0.0,0.2,3.0,20240112_090556,1.0
0.9855163398692812,0.9921176470588235,0.9754352030947776,0.9920784313725493,1.0,0.9898305084745764,0.992090395480226,0.9919591836734692,0.913034188034188,0.9326923076923076,0.9371428571428572,0.966880341880342,0.9638095238095238,0.9371428571428572,0.9173333333333334,0.9326923076923076,0.99859771648191,0.0177881717681884,0.008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,6,1,1,0.2,3,,,,,,,,20240112_095230,
1.0,1.0,0.9754352030947776,1.0,1.0,1.0,1.0,1.0,0.9235042735042734,0.939102564102564,0.9371428571428572,0.9631410256410255,0.9671428571428572,0.9371428571428572,0.9241904761904762,0.939102564102564,0.998728681457404,0.0177173614501953,0.007,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,8,1,1,0.2,2,,,,,,,,20240112_151415,
0.981981981981982,0.991891891891892,0.975429514165434,0.9891891891891892,1.0,0.9906976744186048,0.992248062015504,0.9916666666666668,0.9198717948717948,0.935897435897436,0.9371428571428572,0.9647435897435898,0.9657142857142856,0.9371428571428572,0.923809523809524,0.935897435897436,0.9975123043191608,0.020552635192871,0.007,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,5,1,1,0.4,3,196.0,612.0,9.0,1.0,2.0,0.7,3.0,20240112_215740,1.0
1.0,1.0,0.975429514165434,1.0,1.0,1.0,1.0,1.0,0.907051282051282,0.9294871794871796,0.9314285714285714,0.9636752136752136,0.9676190476190476,0.9314285714285714,0.9133333333333334,0.9294871794871796,0.9954869256493734,0.0193917751312255,0.004,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,6,1,2,0.4,2,,,,,,,,20240112_211615,
1.0,1.0,0.975429514165434,1.0,1.0,1.0,1.0,1.0,0.8598595848595847,0.8846153846153846,0.8857142857142857,0.9395299145299144,0.938857142857143,0.8857142857142857,0.861578231292517,0.8846153846153846,0.9952824925168956,0.0253925323486328,0.005,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,5,1,1,0.3,2,,,,,,,,20240112_113045,
1.0,1.0,0.975429514165434,1.0,1.0,1.0,1.0,1.0,0.9021367521367524,0.9230769230769232,0.9257142857142856,0.9572649572649572,0.9580952380952382,0.9257142857142856,0.9074285714285716,0.9230769230769232,0.9978813487135192,0.0183095932006835,0.008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,8,2,2,0.2,3,,,,,,,,20240111_160904,
0.9787712418300654,0.9900392156862744,0.975429514165434,0.988078431372549,1.0,0.9898870056497177,0.9909981167608286,0.9898367346938776,0.9072649572649576,0.9230769230769232,0.92,0.9519230769230768,0.9514285714285714,0.92,0.9051428571428572,0.9230769230769232,0.9934592045166092,0.017890453338623,0.005,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,8,1,1,0.2,2,,,,,,,,20240111_153503,1.0
0.9764705882352942,0.9882352941176472,0.975429514165434,0.9882352941176472,1.0,0.9898305084745764,0.9898305084745764,0.9878367346938776,0.9027777777777776,0.9198717948717948,0.92,0.9487179487179488,0.9514285714285714,0.92,0.9066666666666668,0.9198717948717948,0.9984339570247484,0.0179922580718994,0.006,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,7,1,2,0.3,3,,,,,,,,20240111_061011,1.0
1.0,1.0,0.975429514165434,1.0,1.0,1.0,1.0,1.0,0.910042735042735,0.9230769230769232,0.9257142857142856,0.9497863247863249,0.9504761904761904,0.9257142857142856,0.913904761904762,0.9230769230769232,0.9979733436231344,0.0256977081298828,0.001,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,6,1,1,0.6,3,,,,,,,,20240111_051910,
0.9891891891891892,0.9945945945945944,0.975429514165434,0.9945945945945944,1.0,0.9954545454545456,0.9954545454545456,0.9944444444444444,0.9027777777777778,0.9230769230769232,0.92,0.9583333333333334,0.96,0.92,0.9028571428571428,0.9230769230769232,0.994768215418006,0.0186302661895751,0.004,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,8,1,2,0.2,2,,,,,,,,20240111_021241,1.0
0.9947712418300654,0.9980392156862744,0.975429514165434,0.996078431372549,1.0,0.9966666666666668,0.9977777777777778,0.998,0.8918803418803418,0.9102564102564102,0.9142857142857144,0.9401709401709404,0.9447619047619048,0.9142857142857144,0.8967619047619048,0.9102564102564102,0.9989311980292648,0.018646240234375,0.005,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,6,1,1,0.7,3,,,,,,,,20240111_005918,2.0
1.0,1.0,0.975429514165434,1.0,1.0,1.0,1.0,1.0,0.908119658119658,0.9262820512820512,0.9257142857142856,0.9583333333333334,0.9571428571428572,0.9257142857142856,0.9104761904761904,0.9262820512820512,0.998064273776851,0.023916482925415,0.005,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,8,1,0,0.7,2,,,,,,,,20240110_202211,2.0
1.0,1.0,0.975429514165434,1.0,1.0,1.0,1.0,1.0,0.902991452991453,0.9230769230769232,0.9257142857142856,0.9583333333333334,0.9571428571428572,0.9257142857142856,0.907047619047619,0.9230769230769232,0.993570577983574,0.0272679328918457,0.003,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,6,1,0,0.4,2,,,,,,,,20240110_194930,2.0
1.0,1.0,0.974399817954261,1.0,1.0,1.0,1.0,1.0,0.9049145299145298,0.9198717948717948,0.92,0.9487179487179488,0.9514285714285714,0.92,0.9066666666666666,0.9198717948717948,0.9959262439330208,0.0252294540405273,0.004,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,9,2,0,0.0,0,,,,,,,,20240111_042854,
1.0,1.0,0.974388440095574,1.0,1.0,1.0,1.0,1.0,0.8707264957264956,0.8942307692307693,0.8971428571428571,0.935897435897436,0.9342857142857144,0.8971428571428571,0.8761904761904761,0.8942307692307693,0.9945280064873449,0.0219464302062988,0.008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,5,1,0,0.1,2,,,,,,,,20240112_165905,
0.9636363636363636,0.9818181818181818,0.974388440095574,0.9818181818181818,1.0,0.9833333333333332,0.9833333333333332,0.98,0.9079059829059828,0.9262820512820512,0.9257142857142856,0.9626068376068376,0.961904761904762,0.9257142857142856,0.9081904761904762,0.9262820512820512,0.9982112100908194,0.0263619422912597,0.001,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,6,1,1,0.4,3,342.0,342.0,8.0,1.0,2.0,0.0,2.0,20240112_075250,1.0
0.954830917874396,0.9788043478260868,0.974388440095574,0.9746376811594204,1.0,0.978042328042328,0.9804232804232804,0.9778656126482216,0.9183760683760684,0.935897435897436,0.9371428571428572,0.9668803418803418,0.9666666666666668,0.9371428571428572,0.9192380952380952,0.935897435897436,0.9990234058900592,0.0194096565246582,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,6,1,2,0.0,3,,,,,,,,20240111_173802,1.0
1.0,1.0,0.974388440095574,1.0,1.0,1.0,1.0,1.0,0.8993589743589744,0.9198717948717948,0.9257142857142856,0.9529914529914532,0.9533333333333333,0.9257142857142856,0.9062857142857144,0.9198717948717948,0.9975868372320436,0.0219917297363281,0.004,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,6,1,2,0.0,2,,,,,,,,20240111_155255,1.0
1.0,1.0,0.974388440095574,1.0,1.0,1.0,1.0,1.0,0.9207264957264956,0.935897435897436,0.9371428571428572,0.9658119658119656,0.9647619047619048,0.9371428571428572,0.9234285714285714,0.935897435897436,0.9964628809057752,0.0248799324035644,0.004,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,6,1,1,0.2,2,64.0,196.0,5.0,1.0,2.0,0.4,3.0,20240111_140811,2.0
0.9846153846153848,0.9923076923076924,0.974388440095574,0.9923076923076924,1.0,0.9933333333333334,0.9933333333333334,0.992,0.9207264957264956,0.935897435897436,0.9314285714285714,0.9626068376068376,0.9619047619047618,0.9314285714285714,0.9196190476190476,0.935897435897436,0.998728681457404,0.0179598331451416,0.006,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,9,1,0,0.5,3,,,,,,,,20240110_224643,
1.0,1.0,0.974388440095574,1.0,1.0,1.0,1.0,1.0,0.9245726495726496,0.939102564102564,0.9371428571428572,0.9658119658119656,0.9657142857142856,0.9371428571428572,0.9255238095238096,0.939102564102564,0.9984705846276506,0.0197997093200683,0.001,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,8,1,2,0.6,3,,,,,,,,20240110_152648,2.0
0.9619047619047618,0.9857142857142858,0.974388440095574,0.9714285714285716,1.0,0.9714285714285716,0.980952380952381,0.9833333333333332,0.913034188034188,0.9294871794871796,0.9314285714285714,0.9572649572649572,0.9552380952380952,0.9314285714285714,0.9154285714285714,0.9294871794871796,0.9966089654150248,0.0259296894073486,0.002,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,9,2,0,0.4,3,,,,,,,,20240110_185208,1.0
0.9566666666666668,0.9796666666666668,0.974388440095574,0.9756666666666668,1.0,0.9783068783068783,0.9806878306878308,0.9782608695652174,0.9106837606837608,0.9294871794871796,0.9314285714285714,0.9604700854700854,0.9609523809523812,0.9314285714285714,0.915047619047619,0.9294871794871796,0.9966098172197434,0.021226167678833,0.006,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,9,2,0,0.0,3,,,,,,,,20240111_004026,1.0
1.0,1.0,0.974388440095574,1.0,1.0,1.0,1.0,1.0,0.8844017094017094,0.907051282051282,0.9085714285714286,0.9497863247863249,0.9504761904761904,0.9085714285714286,0.8872380952380952,0.907051282051282,0.9973655809563724,0.0257570743560791,0.001,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,7,1,0,0.0,2,342.0,612.0,6.0,2.0,1.0,0.0,0.0,20240112_041207,1.0
0.9833333333333332,0.9916666666666668,0.974388440095574,0.9916666666666668,1.0,0.9925925925925926,0.9925925925925926,0.9913043478260868,0.9102564102564102,0.9294871794871796,0.9314285714285714,0.9583333333333334,0.9571428571428572,0.9314285714285714,0.9142857142857144,0.9294871794871796,0.9964626679545951,0.0218818187713623,0.004,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,5,1,1,0.3,2,128.0,512.0,5.0,1.0,2.0,0.1,0.0,20240112_174045,1.0
1.0,1.0,0.9743827511662304,1.0,1.0,1.0,1.0,1.0,0.907051282051282,0.9262820512820512,0.9257142857142856,0.9594017094017095,0.9609523809523812,0.9257142857142856,0.9104761904761904,0.9262820512820512,0.9970340159696348,0.0502545833587646,0.002,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,11,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,7,1,1,0.0,2,512.0,128.0,5.0,1.0,0.0,0.3,2.0,20240112_221507,1.0
0.9790849673202616,0.9901960784313726,0.9743827511662304,0.9882352941176472,1.0,0.9898870056497177,0.9910169491525422,0.9898775510204082,0.907051282051282,0.9262820512820512,0.9257142857142856,0.9583333333333334,0.96,0.9257142857142856,0.9104761904761904,0.9262820512820512,0.9974758896674384,0.0194380283355712,0.004,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,9,1,0,0.2,2,,,,,,,,20240112_215051,1.0
1.0,1.0,0.9743827511662304,1.0,1.0,1.0,1.0,1.0,0.905982905982906,0.9230769230769232,0.9257142857142856,0.9508547008547008,0.9533333333333333,0.9257142857142856,0.9114285714285716,0.9230769230769232,0.995891319939556,0.0220575332641601,0.001,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,9,1,2,0.7,3,,,,,,,,20240112_201338,1.0
1.0,1.0,0.9743827511662304,1.0,1.0,1.0,1.0,1.0,0.9326923076923076,0.9455128205128204,0.9428571428571428,0.9636752136752136,0.9676190476190476,0.9428571428571428,0.9342857142857144,0.9455128205128204,0.999207608660469,0.0235757827758789,0.002,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,6,2,0,0.1,0,612.0,342.0,8.0,1.0,0.0,0.8,2.0,20240112_191536,1.0
1.0,1.0,0.9743827511662304,1.0,1.0,1.0,1.0,1.0,0.9143162393162392,0.9262820512820512,0.9314285714285714,0.9487179487179488,0.9523809523809524,0.9314285714285714,0.9205714285714288,0.9262820512820512,0.9964162445974284,0.0211267471313476,0.006,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,8,1,1,0.3,2,342.0,512.0,5.0,2.0,0.0,0.6,2.0,20240112_134811,1.0
1.0,1.0,0.9743827511662304,1.0,1.0,1.0,1.0,1.0,0.9081196581196582,0.9294871794871796,0.9314285714285714,0.9615384615384616,0.9628571428571427,0.9314285714285714,0.9104761904761904,0.9294871794871796,0.9961132150687664,0.0316369533538818,0.002,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,6,1,0,0.4,2,256.0,196.0,9.0,1.0,0.0,0.4,3.0,20240112_121946,1.0
1.0,1.0,0.9743827511662304,1.0,1.0,1.0,1.0,1.0,0.9075091575091574,0.9262820512820512,0.9257142857142856,0.9576923076923076,0.958857142857143,0.9257142857142856,0.9074829931972788,0.9262820512820512,0.9985625795372656,0.0221993923187255,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,6,1,2,0.1,2,,,,,,,,20240112_042448,
1.0,1.0,0.9743827511662304,1.0,1.0,1.0,1.0,1.0,0.8929487179487179,0.9166666666666666,0.92,0.9529914529914528,0.9533333333333333,0.92,0.8986666666666666,0.9166666666666666,0.9973655809563724,0.0316693782806396,0.004,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,7,1,1,0.1,3,342.0,128.0,6.0,1.0,0.0,0.2,3.0,20240111_211122,1.0
0.9927927927927928,0.9972972972972972,0.9743827511662304,0.9945945945945944,1.0,0.9954545454545456,0.9969696969696968,0.997222222222222,0.903846153846154,0.9262820512820512,0.9314285714285714,0.9583333333333334,0.9628571428571427,0.9314285714285714,0.9123809523809524,0.9262820512820512,0.9989669738274484,0.0206727981567382,0.003,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,6,1,0,0.2,2,342.0,128.0,7.0,1.0,1.0,0.8,3.0,20240111_134950,1.0
1.0,1.0,0.9743827511662304,1.0,1.0,1.0,1.0,1.0,0.9132478632478632,0.9294871794871796,0.9371428571428572,0.9561965811965814,0.9590476190476188,0.9371428571428572,0.9215238095238094,0.9294871794871796,0.9980474506336576,0.0250639915466308,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,6,1,0,0.1,3,512.0,64.0,5.0,1.0,1.0,0.7,0.0,20240111_122406,1.0
0.984313725490196,0.992156862745098,0.9743827511662304,0.992156862745098,1.0,0.9899435028248588,0.9899435028248588,0.992,0.9121794871794872,0.9262820512820512,0.9257142857142856,0.9561965811965812,0.9561904761904764,0.9257142857142856,0.912,0.9262820512820512,0.99865500034924,0.0198638439178466,0.003,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,8,1,2,0.6,2,128.0,612.0,5.0,2.0,1.0,0.1,2.0,20240111_031125,1.0
1.0,1.0,0.9743827511662304,1.0,1.0,1.0,1.0,1.0,0.9134615384615384,0.9326923076923076,0.9371428571428572,0.9615384615384616,0.9628571428571427,0.9371428571428572,0.92,0.9326923076923076,0.9953578772344966,0.027808666229248,0.004,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,6,1,0,0.1,2,256.0,256.0,8.0,1.0,2.0,0.4,3.0,20240110_233732,1.0
0.9833333333333332,0.9916666666666668,0.9743827511662304,0.9916666666666668,1.0,0.9925925925925926,0.9925925925925926,0.9913043478260868,0.9036324786324786,0.9198717948717948,0.92,0.9487179487179488,0.9466666666666668,0.92,0.9053333333333332,0.9198717948717948,0.9918575986943536,0.0221693515777587,0.004,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,6,1,0,0.2,3,342.0,64.0,9.0,1.0,2.0,0.5,3.0,20240110_233213,1.0
1.0,1.0,0.974377062236887,1.0,1.0,1.0,1.0,1.0,0.921794871794872,0.935897435897436,0.9371428571428572,0.9529914529914532,0.9504761904761904,0.9371428571428572,0.9234285714285714,0.935897435897436,0.9945837996964167,0.0271055698394775,0.002,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,7,1,2,0.4,2,,,,,,,,20240110_162333,2.0
1.0,1.0,0.974377062236887,1.0,1.0,1.0,1.0,1.0,0.8886752136752136,0.9134615384615384,0.92,0.9594017094017095,0.956190476190476,0.92,0.8948571428571428,0.9134615384615384,0.9982497542543388,0.0259861946105957,0.006,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,64,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,8,1,2,0.1,3,,,,,,,,20240110_175936,2.0
