val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score,learning_rate,loss_function,batch_size,optimizer,betas,amsgrad,weight_decay,epochs_taken,train_insertions,train_deletions,train_mutation_rate,model_name,confidence_threshold,seq_count_threshold,seq_len,test_insertions,test_deletions,test_mutation_rate,tag_and_primer,reverse_complements,k_folds,k_iters,encoding_mode,test_split,load_existing_train_test,datetime,trials,layer1_input_channels,layer1_output_channels,layer1_conv_kernel,layer1_stride,layer1_padding,layer1_dropout,layer1_pool_kernel,layer2_input_channels,layer2_output_channels,layer2_conv_kernel,layer2_stride,layer2_padding,layer2_dropout,layer2_pool_kernel,layer3_input_channels,layer3_output_channels,layer3_conv_kernel,layer3_stride,layer3_padding,layer3_dropout,layer3_pool_kernel,layer4_input_channels,layer4_output_channels,layer4_conv_kernel,layer4_stride,layer4_padding,layer4_dropout,layer4_pool_kernel,layer5_input_channels,layer5_output_channels,layer5_conv_kernel,layer5_stride,layer5_padding,layer5_dropout,layer5_pool_kernel,layer6_input_channels,layer6_output_channels,layer6_conv_kernel,layer6_stride,layer6_padding,layer6_dropout,layer6_pool_kernel,test_time,oversample
1.0,1.0,0.9690237797246558,1.0,1.0,1.0,1.0,1.0,0.8833333333333334,0.907051282051282,0.9085714285714286,0.9497863247863249,0.9476190476190476,0.9085714285714286,0.8872380952380952,0.907051282051282,0.9970325253113772,0.0005,CrossEntropyLoss,64.0,Adam,"(0.9, 0.999)",False,0.0,22.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_224536,1.0,4.0,256.0,9.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0171272754669189,False
1.0,1.0,0.9679770167254522,1.0,1.0,1.0,1.0,1.0,0.8912393162393164,0.9134615384615384,0.9142857142857144,0.9535256410256412,0.9566666666666668,0.9142857142857144,0.8942857142857142,0.9134615384615384,0.9977520873474632,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,13.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_004934,1.0,4.0,128.0,7.0,1.0,1.0,0.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0211622714996337,False
1.0,1.0,0.9679713277961088,1.0,1.0,1.0,1.0,1.0,0.9025641025641028,0.9230769230769232,0.92,0.9529914529914528,0.9504761904761904,0.92,0.9024761904761904,0.9230769230769232,0.99244364034079,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,16.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_105756,1.0,4.0,32.0,3.0,1.0,1.0,0.0,2.0,32.0,64.0,5.0,1.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237104892730712,True
1.0,1.0,0.9679656388667652,1.0,1.0,1.0,1.0,1.0,0.9185897435897435,0.9326923076923076,0.9371428571428572,0.9561965811965812,0.956190476190476,0.9371428571428572,0.9234285714285714,0.9326923076923076,0.9976971459431098,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_220258,1.0,4.0,128.0,11.0,1.0,0.0,0.2,3.0,128.0,128.0,7.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0241086483001709,False
1.0,1.0,0.9679656388667652,1.0,1.0,1.0,1.0,1.0,0.9185897435897435,0.9326923076923076,0.9371428571428572,0.9561965811965812,0.9561904761904764,0.9371428571428572,0.9234285714285716,0.9326923076923076,0.9984156432232972,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,16.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_011131,1.0,4.0,256.0,11.0,1.0,0.0,0.0,0.0,256.0,32.0,5.0,1.0,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0232014656066894,True
1.0,1.0,0.9679656388667652,1.0,1.0,1.0,1.0,1.0,0.8754273504273504,0.9006410256410257,0.9028571428571428,0.9465811965811964,0.9485714285714286,0.9028571428571428,0.8798095238095238,0.9006410256410257,0.997733773546012,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_055111,1.0,4.0,256.0,11.0,1.0,0.0,0.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0211548805236816,False
1.0,1.0,0.9679656388667652,1.0,1.0,1.0,1.0,1.0,0.9160256410256412,0.9294871794871796,0.9314285714285714,0.9626068376068376,0.9628571428571427,0.9314285714285714,0.919809523809524,0.9294871794871796,0.9967576053384304,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_000415,1.0,4.0,256.0,5.0,2.0,1.0,0.2,0.0,256.0,256.0,3.0,2.0,0.0,0.4,0.0,256.0,128.0,7.0,1.0,0.0,0.6,2.0,,,,,,,,,,,,,,,,,,,,,,0.0256099700927734,True
1.0,1.0,0.9679599499374218,1.0,1.0,1.0,1.0,1.0,0.9025641025641028,0.9262820512820512,0.92,0.9604700854700854,0.9628571428571427,0.92,0.9005714285714286,0.9262820512820512,0.9959828889468116,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,13.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_084105,1.0,4.0,64.0,11.0,1.0,2.0,0.0,2.0,64.0,64.0,7.0,2.0,1.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0235307216644287,False
1.0,1.0,0.9679542610080782,1.0,1.0,1.0,1.0,1.0,0.8606837606837606,0.8910256410256411,0.8971428571428571,0.9455128205128204,0.9476190476190476,0.8971428571428571,0.8697142857142857,0.8910256410256411,0.9958549052878334,0.007,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_225506,1.0,4.0,256.0,9.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183019638061523,True
1.0,1.0,0.9679542610080782,1.0,1.0,1.0,1.0,1.0,0.886965811965812,0.9134615384615384,0.9142857142857144,0.9599358974358976,0.9623809523809524,0.9142857142857144,0.8904761904761905,0.9134615384615384,0.9954126056876704,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_063148,1.0,4.0,256.0,9.0,1.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0206263065338134,True
1.0,1.0,0.9679428831493914,1.0,1.0,1.0,1.0,1.0,0.925,0.939102564102564,0.9371428571428572,0.9658119658119656,0.9647619047619048,0.9371428571428572,0.9253333333333332,0.939102564102564,0.9989126712766336,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,21.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_081824,1.0,4.0,128.0,9.0,1.0,2.0,0.2,0.0,128.0,16.0,5.0,1.0,1.0,0.4,0.0,16.0,64.0,11.0,1.0,2.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,0.0336194038391113,False
1.0,1.0,0.9669074980088748,1.0,1.0,1.0,1.0,1.0,0.9113247863247864,0.9294871794871796,0.9314285714285714,0.9615384615384616,0.9628571428571427,0.9314285714285714,0.916190476190476,0.9294871794871796,0.9962601513827346,0.0005,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,22.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_001154,1.0,4.0,16.0,11.0,1.0,0.0,0.0,3.0,16.0,256.0,3.0,1.0,2.0,0.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0251357555389404,False
1.0,1.0,0.9669074980088748,1.0,1.0,1.0,1.0,1.0,0.921794871794872,0.935897435897436,0.9371428571428572,0.9636752136752136,0.9657142857142856,0.9371428571428572,0.9253333333333332,0.935897435897436,0.998137316031476,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_023331,1.0,4.0,128.0,9.0,1.0,2.0,0.2,2.0,128.0,128.0,5.0,2.0,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0235683917999267,False
1.0,1.0,0.9669018090795312,1.0,1.0,1.0,1.0,1.0,0.9188034188034188,0.9326923076923076,0.9314285714285714,0.9519230769230768,0.9514285714285714,0.9314285714285714,0.92,0.9326923076923076,0.9957771781072556,0.002,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_075323,1.0,4.0,32.0,3.0,1.0,2.0,0.4,0.0,32.0,128.0,7.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0203006267547607,False
1.0,1.0,0.9668961201501878,1.0,1.0,1.0,1.0,1.0,0.9025641025641028,0.9198717948717948,0.92,0.9513888888888888,0.9504761904761906,0.92,0.9024761904761904,0.9198717948717948,0.9966096042685638,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_045831,1.0,4.0,128.0,3.0,1.0,2.0,0.0,0.0,128.0,128.0,7.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0229010581970214,True
1.0,1.0,0.9668904312208442,1.0,1.0,1.0,1.0,1.0,0.9134615384615384,0.9262820512820512,0.9257142857142856,0.9519230769230768,0.9542857142857144,0.9257142857142856,0.9142857142857144,0.9262820512820512,0.9992810768174532,0.007,CrossEntropyLoss,64.0,Adam,"(0.9, 0.999)",False,0.0,21.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_003756,1.0,4.0,32.0,5.0,1.0,1.0,0.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0180225372314453,False
1.0,1.0,0.9668847422915008,1.0,1.0,1.0,1.0,1.0,0.8861111111111111,0.9102564102564102,0.9085714285714286,0.9465811965811964,0.9428571428571428,0.9085714285714286,0.8874285714285713,0.9102564102564102,0.9973836818066436,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_232003,1.0,4.0,128.0,3.0,1.0,2.0,0.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0212273597717285,False
1.0,1.0,0.9668847422915008,1.0,1.0,1.0,1.0,1.0,0.8536324786324787,0.8782051282051282,0.88,0.9262820512820512,0.9285714285714286,0.88,0.8571428571428571,0.8782051282051282,0.993515210676861,0.002,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,13.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_033818,1.0,4.0,256.0,7.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018233299255371,False
1.0,1.0,0.9668790533621572,1.0,1.0,1.0,1.0,1.0,0.9164529914529914,0.9294871794871796,0.9314285714285714,0.9561965811965812,0.956190476190476,0.9314285714285714,0.9196190476190476,0.9294871794871796,0.9974390491133563,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_014210,1.0,4.0,64.0,7.0,1.0,0.0,0.2,0.0,64.0,256.0,11.0,2.0,1.0,0.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0238351821899414,False
1.0,1.0,0.9658436682216408,1.0,1.0,1.0,1.0,1.0,0.9230769230769232,0.935897435897436,0.9371428571428572,0.9572649572649572,0.9590476190476191,0.9371428571428572,0.9266666666666667,0.935897435897436,0.9974386232109972,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_095140,1.0,4.0,32.0,9.0,1.0,2.0,0.0,0.0,32.0,32.0,3.0,1.0,1.0,0.2,3.0,32.0,128.0,3.0,1.0,0.0,0.6,2.0,,,,,,,,,,,,,,,,,,,,,,0.0259411334991455,False
1.0,1.0,0.9658436682216408,1.0,1.0,1.0,1.0,1.0,0.9207264957264956,0.939102564102564,0.9428571428571428,0.971153846153846,0.9723809523809523,0.9428571428571428,0.9262857142857144,0.939102564102564,0.9972365325414956,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_074923,1.0,4.0,64.0,9.0,1.0,2.0,0.4,0.0,64.0,64.0,11.0,1.0,1.0,0.4,0.0,64.0,128.0,11.0,1.0,2.0,0.6,3.0,,,,,,,,,,,,,,,,,,,,,,0.0264902114868164,True
1.0,1.0,0.9658436682216406,1.0,1.0,1.0,1.0,1.0,0.8833333333333334,0.907051282051282,0.9085714285714286,0.9444444444444444,0.9485714285714286,0.9085714285714286,0.8872380952380953,0.907051282051282,0.9979365030690523,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,24.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_104216,1.0,4.0,64.0,5.0,2.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210926532745361,True
1.0,1.0,0.9658379792922972,1.0,1.0,1.0,1.0,1.0,0.8683760683760684,0.8974358974358975,0.9085714285714286,0.9433760683760684,0.9476190476190476,0.9085714285714286,0.8815238095238095,0.8974358974358975,0.9952103020669892,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,19.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_211906,1.0,4.0,32.0,7.0,2.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0206081867218017,False
1.0,1.0,0.9658379792922972,1.0,1.0,1.0,1.0,1.0,0.8961538461538462,0.9166666666666666,0.9142857142857144,0.9572649572649572,0.9523809523809524,0.9142857142857144,0.8929523809523808,0.9166666666666666,0.9989671867786276,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_062926,1.0,4.0,64.0,7.0,1.0,0.0,0.0,2.0,64.0,256.0,9.0,2.0,2.0,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0224575996398925,False
1.0,1.0,0.9658322903629536,1.0,1.0,1.0,1.0,1.0,0.8685897435897436,0.8942307692307693,0.8971428571428571,0.9455128205128204,0.9485714285714286,0.8971428571428571,0.8742857142857143,0.8942307692307693,0.997770614100094,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,16.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_041420,1.0,4.0,16.0,5.0,1.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0209155082702636,True
1.0,1.0,0.9658322903629536,1.0,1.0,1.0,1.0,1.0,0.9143162393162392,0.9326923076923076,0.9371428571428572,0.9626068376068376,0.961904761904762,0.9371428571428572,0.9196190476190476,0.9326923076923076,0.9974758896674384,0.0005,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,20.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_032304,1.0,4.0,256.0,7.0,2.0,0.0,0.2,0.0,256.0,256.0,3.0,1.0,1.0,0.0,3.0,256.0,64.0,9.0,2.0,2.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,0.0269687175750732,False
1.0,1.0,0.96582660143361,1.0,1.0,1.0,1.0,1.0,0.9121794871794872,0.9294871794871796,0.9314285714285714,0.9561965811965814,0.956190476190476,0.9314285714285714,0.9158095238095236,0.9294871794871796,0.9971628514333318,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_213010,1.0,4.0,256.0,3.0,1.0,2.0,0.6,0.0,256.0,64.0,3.0,2.0,1.0,0.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0231406688690185,False
1.0,1.0,0.96582660143361,1.0,1.0,1.0,1.0,1.0,0.9079059829059828,0.9262820512820512,0.9314285714285714,0.9561965811965812,0.956190476190476,0.9314285714285714,0.913904761904762,0.9262820512820512,0.9969973883667328,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,21.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_220716,1.0,4.0,256.0,5.0,2.0,0.0,0.0,0.0,256.0,64.0,9.0,1.0,1.0,0.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0227751731872558,True
1.0,1.0,0.96582660143361,1.0,1.0,1.0,1.0,1.0,0.8782051282051282,0.907051282051282,0.9085714285714286,0.9551282051282052,0.9571428571428572,0.9085714285714286,0.8828571428571429,0.907051282051282,0.9970340159696348,0.002,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,19.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_194600,1.0,4.0,16.0,7.0,1.0,2.0,0.0,3.0,16.0,128.0,3.0,2.0,2.0,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020789623260498,False
1.0,1.0,0.9658209125042668,1.0,1.0,1.0,1.0,1.0,0.9153846153846156,0.9294871794871796,0.9314285714285714,0.9551282051282052,0.9552380952380952,0.9314285714285714,0.9186666666666666,0.9294871794871796,0.997787011340928,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_203228,1.0,4.0,32.0,9.0,1.0,0.0,0.0,0.0,32.0,128.0,11.0,2.0,0.0,0.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024599552154541,True
1.0,1.0,0.9658152235749232,1.0,1.0,1.0,1.0,1.0,0.9068376068376068,0.9230769230769232,0.9257142857142856,0.9519230769230768,0.9523809523809524,0.9257142857142856,0.9110476190476192,0.9230769230769232,0.9982493283519792,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,14.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_095745,1.0,4.0,128.0,5.0,1.0,2.0,0.6,2.0,128.0,256.0,7.0,1.0,0.0,0.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0244674682617187,True
1.0,1.0,0.964762771646376,1.0,1.0,1.0,1.0,1.0,0.8724358974358974,0.8974358974358975,0.8971428571428571,0.9524572649572648,0.9519047619047618,0.8971428571428571,0.8740952380952381,0.8974358974358975,0.9963706730449804,0.007,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_011749,1.0,4.0,256.0,5.0,2.0,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183284282684326,True
1.0,1.0,0.9647570827170326,1.0,1.0,1.0,1.0,1.0,0.883119658119658,0.903846153846154,0.9028571428571428,0.9444444444444444,0.943809523809524,0.9028571428571428,0.8830476190476191,0.903846153846154,0.9940084056089638,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_205106,1.0,4.0,32.0,9.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0205855369567871,False
1.0,1.0,0.9647570827170326,1.0,1.0,1.0,1.0,1.0,0.8747863247863248,0.903846153846154,0.9085714285714286,0.9519230769230768,0.9523809523809524,0.9085714285714286,0.8824761904761905,0.903846153846154,0.99808407823656,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,14.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_044008,1.0,4.0,64.0,5.0,1.0,2.0,0.4,0.0,64.0,64.0,7.0,1.0,1.0,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0234131813049316,False
1.0,1.0,0.9647570827170326,1.0,1.0,1.0,1.0,1.0,0.9032051282051282,0.9198717948717948,0.92,0.9529914529914528,0.9542857142857144,0.92,0.9045714285714286,0.9198717948717948,0.9973970977309624,0.001,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_004046,1.0,4.0,32.0,3.0,1.0,0.0,0.0,0.0,32.0,128.0,11.0,1.0,2.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0201444625854492,False
1.0,1.0,0.964751393787689,1.0,1.0,1.0,1.0,1.0,0.915811965811966,0.9326923076923076,0.9314285714285714,0.9583333333333334,0.9514285714285714,0.9314285714285714,0.9146666666666666,0.9326923076923076,0.9970521168199064,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_023406,1.0,4.0,32.0,5.0,1.0,0.0,0.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0208239555358886,False
1.0,1.0,0.964751393787689,1.0,1.0,1.0,1.0,1.0,0.9311965811965812,0.9455128205128204,0.9485714285714286,0.9700854700854702,0.9695238095238096,0.9485714285714286,0.9344761904761903,0.9455128205128204,0.9947496886653752,0.0005,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,20.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_204429,1.0,4.0,256.0,7.0,2.0,0.0,0.0,0.0,256.0,128.0,3.0,1.0,1.0,0.0,2.0,128.0,128.0,11.0,1.0,2.0,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,0.0271632671356201,False
1.0,1.0,0.9647457048583457,1.0,1.0,1.0,1.0,1.0,0.9123931623931624,0.9294871794871796,0.9314285714285714,0.9636752136752136,0.9647619047619046,0.9314285714285714,0.9171428571428571,0.9294871794871796,0.9970338030184552,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,12.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_062903,1.0,4.0,256.0,9.0,1.0,0.0,0.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020970344543457,True
1.0,1.0,0.964740015929002,1.0,1.0,1.0,1.0,1.0,0.8717948717948718,0.9006410256410257,0.8971428571428571,0.941239316239316,0.9390476190476188,0.8971428571428571,0.8714285714285714,0.9006410256410257,0.9974200964583664,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_211525,1.0,4.0,32.0,11.0,1.0,0.0,0.0,2.0,32.0,64.0,3.0,1.0,1.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0235044956207275,True
