val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_time,learning_rate,loss_function,batch_size,optimizer,betas,amsgrad,weight_decay,epochs_taken,train_insertions,train_deletions,train_mutation_rate,model_name,oversample,confidence_threshold,seq_count_threshold,seq_len,test_insertions,test_deletions,test_mutation_rate,tag_and_primer,reverse_complements,k_folds,k_iters,encoding_mode,test_split,load_existing_train_test,layer1_input_channels,layer1_output_channels,layer1_conv_kernel,layer1_stride,layer1_padding,layer1_dropout,layer1_pool_kernel,datetime,trials,layer2_input_channels,layer2_output_channels,layer2_conv_kernel,layer2_stride,layer2_padding,layer2_dropout,layer2_pool_kernel
1.0,1.0,0.9797132779610876,1.0,1.0,1.0,1.0,1.0,0.9079059829059828,0.9262820512820512,0.9257142857142856,0.9561965811965812,0.9504761904761906,0.9257142857142856,0.9081904761904762,0.9262820512820512,0.9934756017574434,0.0227198600769042,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,6,1,2,0.4,2,20240112_102213,2.0,512.0,612.0,9.0,2.0,2.0,0.5,2.0
1.0,1.0,0.9797132779610876,1.0,1.0,1.0,1.0,1.0,0.9164529914529916,0.9326923076923076,0.9371428571428572,0.9594017094017095,0.9590476190476188,0.9371428571428572,0.9215238095238096,0.9326923076923076,0.9982868077596004,0.0220537185668945,0.002,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,9,1,0,0.2,3,20240112_172254,,,,,,,,
0.9826086956521738,0.9913043478260868,0.9797132779610876,0.9913043478260868,1.0,0.9925925925925926,0.9925925925925926,0.990909090909091,0.8903846153846154,0.9102564102564102,0.9085714285714286,0.9471153846153846,0.95,0.9085714285714286,0.8918095238095238,0.9102564102564102,0.9977710400024532,0.0197198390960693,0.008,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,6,1,2,0.1,3,20240112_180755,,,,,,,,
1.0,1.0,0.9797132779610876,1.0,1.0,1.0,1.0,1.0,0.9027777777777776,0.9230769230769232,0.9257142857142856,0.9583333333333334,0.9571428571428572,0.9257142857142856,0.9066666666666668,0.9230769230769232,0.99789987546615,0.0229699611663818,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,9,1,0,0.0,0,20240112_210852,1.0,256.0,196.0,9.0,1.0,0.0,0.2,3.0
0.9833333333333332,0.9916666666666668,0.9797075890317444,0.9916666666666668,1.0,0.9925925925925926,0.9925925925925926,0.9913043478260868,0.9348290598290596,0.9455128205128204,0.9485714285714286,0.9615384615384616,0.9628571428571427,0.9485714285714286,0.9390476190476188,0.9455128205128204,0.9927238840932284,0.0220975875854492,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,5,1,1,0.0,3,20240110_200921,1.0,256.0,128.0,8.0,1.0,1.0,0.7,2.0
1.0,1.0,0.9797075890317444,1.0,1.0,1.0,1.0,1.0,0.9043040293040292,0.9230769230769232,0.9257142857142856,0.95982905982906,0.9607619047619048,0.9257142857142856,0.906530612244898,0.9230769230769232,0.9939389835243932,0.0259027481079101,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,8,1,2,0.1,2,20240111_141827,1.0,342.0,256.0,7.0,1.0,1.0,0.4,3.0
0.992156862745098,0.996078431372549,0.9797075890317444,0.996078431372549,1.0,0.9966101694915256,0.9966101694915256,0.996,0.8916666666666666,0.9102564102564102,0.9142857142857144,0.9476495726495724,0.9466666666666668,0.9142857142857144,0.8963809523809524,0.9102564102564102,0.999207608660469,0.0181660652160644,0.005,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,9,2,1,0.1,3,20240112_084630,1.0,,,,,,,
1.0,1.0,0.979707589031744,1.0,1.0,1.0,1.0,1.0,0.907051282051282,0.9262820512820512,0.9314285714285714,0.9551282051282052,0.9571428571428572,0.9314285714285714,0.9142857142857144,0.9262820512820512,0.9952103020669896,0.0180058479309082,0.005,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,9,1,1,0.1,2,20240112_203719,,,,,,,,
1.0,1.0,0.9786665149618844,1.0,1.0,1.0,1.0,1.0,0.8982905982905982,0.9198717948717948,0.9257142857142856,0.9529914529914532,0.9561904761904764,0.9257142857142856,0.9062857142857144,0.9198717948717948,0.9955237662034552,0.0249204635620117,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,6,1,0,0.2,2,20240111_030110,2.0,128.0,342.0,6.0,1.0,2.0,0.0,2.0
0.989437908496732,0.9940392156862746,0.9786608260325408,0.994078431372549,0.9983333333333334,0.993276836158192,0.9932956685499056,0.994,0.9002136752136752,0.9166666666666666,0.92,0.9508547008547008,0.9495238095238094,0.92,0.904,0.9166666666666666,0.9983049086098718,0.0204670429229736,0.005,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,6,1,2,0.0,2,20240112_164215,1.0,196.0,196.0,7.0,1.0,1.0,0.0,0.0
0.972222222222222,0.9875,0.9786494481738536,0.9833333333333334,1.0,0.9783068783068783,0.9807760141093474,0.9869565217391304,0.8985042735042736,0.9230769230769232,0.9257142857142856,0.9604700854700854,0.9647619047619048,0.9257142857142856,0.9057142857142856,0.9230769230769232,0.99885794282346,0.0196280479431152,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,8,2,2,0.0,2,20240112_025957,,,,,,,,
1.0,1.0,0.9786494481738536,1.0,1.0,1.0,1.0,1.0,0.9181623931623932,0.935897435897436,0.9371428571428572,0.967948717948718,0.9628571428571427,0.9371428571428572,0.9188571428571428,0.935897435897436,0.9970340159696348,0.019479751586914,0.006,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,7,1,1,0.5,3,20240111_145225,2.0,,,,,,,
1.0,1.0,0.9786494481738536,1.0,1.0,1.0,1.0,1.0,0.9032051282051282,0.9166666666666666,0.92,0.941239316239316,0.9409523809523812,0.92,0.9074285714285716,0.9166666666666666,0.9967759191398816,0.0180294513702392,0.007,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,7,1,1,0.1,3,20240111_143224,1.0,,,,,,,
0.9783783783783784,0.9891891891891892,0.9786494481738536,0.9891891891891892,1.0,0.9906976744186048,0.9906976744186048,0.9888888888888888,0.9113247863247864,0.9262820512820512,0.9257142857142856,0.9487179487179488,0.9457142857142856,0.9257142857142856,0.9123809523809524,0.9262820512820512,0.9979548168705036,0.0212998390197753,0.003,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,5,1,1,0.2,3,20240110_175324,1.0,342.0,512.0,5.0,2.0,0.0,0.3,0.0
1.0,1.0,0.9786494481738536,1.0,1.0,1.0,1.0,1.0,0.921794871794872,0.939102564102564,0.9371428571428572,0.9658119658119656,0.9647619047619046,0.9371428571428572,0.9196190476190476,0.939102564102564,0.9984695198717524,0.0222299098968505,0.007,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,7,1,0,0.1,2,20240110_174739,1.0,,,,,,,
0.9833333333333332,0.9916666666666668,0.9786494481738536,0.9916666666666668,1.0,0.9925925925925926,0.9925925925925926,0.9913043478260868,0.892948717948718,0.9134615384615384,0.92,0.9465811965811964,0.9476190476190476,0.92,0.9005714285714286,0.9134615384615384,0.9947313748639244,0.0204441547393798,0.005,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,7,1,0,0.0,2,20240110_152536,1.0,,,,,,,
0.9891891891891892,0.9945945945945944,0.9786437592445102,0.9945945945945944,1.0,0.9953488372093025,0.9953488372093025,0.9944444444444444,0.9134615384615384,0.9326923076923076,0.9371428571428572,0.9615384615384616,0.9628571428571427,0.9371428571428572,0.92,0.9326923076923076,0.9965369879162984,0.0194518566131591,0.004,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,9,2,1,0.2,3,20240110_162437,1.0,,,,,,,
1.0,1.0,0.9786437592445102,1.0,1.0,1.0,1.0,1.0,0.9175213675213676,0.9326923076923076,0.9371428571428572,0.9561965811965814,0.9590476190476188,0.9371428571428572,0.9234285714285714,0.9326923076923076,0.996684350132626,0.0230116844177246,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,8,1,0,0.1,3,20240111_043614,,,,,,,,
0.9891891891891892,0.9945945945945944,0.9786437592445102,0.9945945945945944,1.0,0.9953488372093025,0.9953488372093025,0.9944444444444444,0.9282051282051282,0.9423076923076924,0.9428571428571428,0.9626068376068376,0.9647619047619048,0.9428571428571428,0.9310476190476192,0.9423076923076924,0.9985627924884454,0.0201895236968994,0.005,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,7,1,2,0.1,3,20240111_205727,1.0,64.0,612.0,6.0,2.0,1.0,0.5,2.0
0.9884057971014492,0.9913043478260868,0.9786437592445102,0.9956521739130434,0.9964285714285716,0.9928571428571428,0.9904761904761904,0.9913043478260868,0.892094017094017,0.9134615384615384,0.92,0.9476495726495724,0.9533333333333333,0.92,0.9019047619047618,0.9134615384615384,0.9986539355933416,0.0224804878234863,0.005,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,5,1,2,0.3,2,20240112_063605,1.0,64.0,196.0,9.0,1.0,0.0,0.2,0.0
1.0,1.0,0.9786437592445102,1.0,1.0,1.0,1.0,1.0,0.9113247863247864,0.9294871794871796,0.9314285714285714,0.9604700854700856,0.9590476190476191,0.9314285714285714,0.9152380952380952,0.9294871794871796,0.9984707975788304,0.0257790088653564,0.002,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,8,1,2,0.2,2,20240112_125556,,,,,,,,
1.0,1.0,0.97864375924451,1.0,1.0,1.0,1.0,1.0,0.9089743589743592,0.9262820512820512,0.9314285714285714,0.9529914529914532,0.956190476190476,0.9314285714285714,0.915809523809524,0.9262820512820512,0.9978445081594376,0.0248072147369384,0.0008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,6,2,1,0.1,0,20240112_181337,1.0,342.0,512.0,5.0,1.0,0.0,0.5,3.0
0.9833333333333332,0.9916666666666668,0.97864375924451,0.9916666666666668,1.0,0.9925925925925926,0.9925925925925926,0.9913043478260868,0.9123931623931624,0.9294871794871796,0.9314285714285714,0.9594017094017092,0.963809523809524,0.9314285714285714,0.918095238095238,0.9294871794871796,0.9944368633824484,0.0248329639434814,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,9,1,0,0.1,0,20240112_174153,1.0,342.0,612.0,6.0,1.0,1.0,0.1,2.0
1.0,1.0,0.9786380703151668,1.0,1.0,1.0,1.0,1.0,0.9241452991452992,0.939102564102564,0.9371428571428572,0.967948717948718,0.9685714285714284,0.9371428571428572,0.9238095238095236,0.939102564102564,0.9986349829383516,0.0226047039031982,0.002,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,5,1,2,0.4,2,20240110_231142,3.0,,,,,,,
1.0,1.0,0.9786380703151668,1.0,1.0,1.0,1.0,1.0,0.923931623931624,0.939102564102564,0.9428571428571428,0.969017094017094,0.9676190476190476,0.9428571428571428,0.9272380952380952,0.939102564102564,0.9978261943579864,0.0198135375976562,0.005,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,7,1,1,0.0,3,20240110_231607,1.0,,,,,,,
0.992156862745098,0.996078431372549,0.9786380703151668,0.996078431372549,1.0,0.9966666666666668,0.9966666666666668,0.996,0.9057692307692308,0.9262820512820512,0.9314285714285714,0.9594017094017095,0.9590476190476188,0.9314285714285714,0.912,0.9262820512820512,0.9991156137508538,0.0181522369384765,0.005,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,8,1,0,0.1,3,20240111_105606,2.0,,,,,,,
0.9947712418300654,0.9980392156862744,0.9786380703151668,0.996078431372549,1.0,0.9966666666666668,0.9977777777777778,0.998,0.9132478632478632,0.9262820512820512,0.9314285714285714,0.9465811965811968,0.9504761904761904,0.9314285714285714,0.9196190476190476,0.9262820512820512,0.998323648313682,0.0180296897888183,0.005,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,6,1,0,0.2,3,20240111_123850,1.0,,,,,,,
1.0,1.0,0.9786380703151668,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9326923076923076,0.9371428571428572,0.9551282051282052,0.96,0.9371428571428572,0.9238095238095236,0.9326923076923076,0.9963710989473398,0.0220458507537841,0.002,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,9,1,0,0.3,3,20240112_074652,1.0,,,,,,,
1.0,1.0,0.9786380703151668,1.0,1.0,1.0,1.0,1.0,0.926068376068376,0.939102564102564,0.9428571428571428,0.9594017094017095,0.9619047619047618,0.9428571428571428,0.9310476190476192,0.939102564102564,0.994713274013653,0.0205376148223876,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,9,1,0,0.7,2,20240112_212233,1.0,,,,,,,
1.0,1.0,0.9786380703151668,1.0,1.0,1.0,1.0,1.0,0.8982905982905982,0.9166666666666666,0.9142857142857144,0.9481837606837606,0.9476190476190476,0.9142857142857144,0.8967619047619048,0.9166666666666666,0.9987650961091264,0.0235266685485839,0.004,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,9,2,1,0.0,2,20240112_223132,1.0,612.0,128.0,7.0,1.0,0.0,0.2,2.0
0.992156862745098,0.996078431372549,0.9786323813858232,0.996078431372549,1.0,0.9966101694915256,0.9966101694915256,0.996,0.8918803418803418,0.9166666666666666,0.92,0.9561965811965812,0.9561904761904764,0.92,0.894857142857143,0.9166666666666666,0.9984154302721177,0.019843578338623,0.007,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,5,1,1,0.1,3,20240112_005548,1.0,612.0,256.0,5.0,1.0,2.0,0.6,3.0
0.9789473684210528,0.9894736842105264,0.9786323813858232,0.9894736842105264,1.0,0.9906976744186048,0.9906976744186048,0.9888888888888888,0.9134615384615384,0.9262820512820512,0.9314285714285714,0.9455128205128204,0.9485714285714286,0.9314285714285714,0.92,0.9262820512820512,0.9989128842278134,0.0185790061950683,0.003,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,6,1,1,0.0,3,20240112_151755,1.0,,,,,,,
1.0,1.0,0.9775913073159632,1.0,1.0,1.0,1.0,1.0,0.9155982905982905,0.9326923076923076,0.9371428571428572,0.9583333333333334,0.96,0.9371428571428572,0.9219047619047618,0.9326923076923076,0.9987103676559526,0.0215847492218017,0.004,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,19,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,5,1,0,0.5,3,20240111_003324,3.0,512.0,342.0,8.0,2.0,2.0,0.6,2.0
0.992,0.996,0.9775913073159632,0.996,1.0,0.9966101694915256,0.9966101694915256,0.9959183673469388,0.8995726495726495,0.9166666666666666,0.92,0.9508547008547008,0.9533333333333334,0.92,0.9057142857142856,0.9166666666666666,0.9966102431221028,0.0181918144226074,0.008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,9,1,0,0.3,3,20240111_033654,2.0,,,,,,,
0.9867712418300654,0.9940392156862746,0.9775913073159632,0.9920784313725493,1.0,0.993276836158192,0.9943879472693032,0.9939183673469388,0.9102564102564102,0.9294871794871796,0.9314285714285714,0.9551282051282052,0.96,0.9314285714285714,0.916190476190476,0.9294871794871796,0.999391598479699,0.0202851295471191,0.003,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,6,1,0,0.0,2,20240111_052232,1.0,128.0,256.0,5.0,1.0,0.0,0.5,2.0
1.0,1.0,0.9775913073159632,1.0,1.0,1.0,1.0,1.0,0.910042735042735,0.9262820512820512,0.9314285714285714,0.9529914529914528,0.9533333333333333,0.9314285714285714,0.9158095238095236,0.9262820512820512,0.9958736449916438,0.0300538539886474,0.001,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,7,1,0,0.2,3,20240111_120607,1.0,342.0,196.0,6.0,1.0,2.0,0.1,0.0
0.981981981981982,0.991891891891892,0.9775913073159632,0.9891891891891892,1.0,0.9908033826638478,0.9923185341789992,0.9916666666666666,0.8910256410256411,0.9134615384615384,0.92,0.9455128205128204,0.9514285714285714,0.92,0.900952380952381,0.9134615384615384,0.9975499966779616,0.0204577445983886,0.004,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,5,1,0,0.0,3,20240112_200305,1.0,64.0,512.0,7.0,1.0,0.0,0.7,2.0
1.0,1.0,0.9775856183866196,1.0,1.0,1.0,1.0,1.0,0.8963675213675213,0.9198717948717948,0.92,0.9540598290598288,0.9590476190476191,0.92,0.9019047619047618,0.9198717948717948,0.9970525427222656,0.0261874198913574,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,8,1,0,0.1,3,20240111_043512,2.0,256.0,64.0,9.0,2.0,2.0,0.4,2.0
1.0,1.0,0.9775856183866196,1.0,1.0,1.0,1.0,1.0,0.914957264957265,0.9326923076923076,0.9314285714285714,0.9599358974358976,0.9642857142857144,0.9314285714285714,0.9165714285714284,0.9326923076923076,0.9982491154007996,0.0261480808258056,0.0008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,5,1,0,0.2,3,20240111_045858,,,,,,,,
0.9783783783783784,0.9891891891891892,0.9775856183866196,0.9891891891891892,1.0,0.9908033826638478,0.9908033826638478,0.9888888888888888,0.892094017094017,0.9166666666666666,0.92,0.9508547008547008,0.9561904761904764,0.92,0.8980952380952381,0.9166666666666666,0.997844721110617,0.0213985443115234,0.007,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,5,1,1,0.0,0,20240111_220859,2.0,342.0,342.0,7.0,1.0,0.0,0.0,2.0
0.9869281045751634,0.9941176470588236,0.9775856183866196,0.992156862745098,1.0,0.993276836158192,0.9943879472693032,0.994,0.9305555555555556,0.939102564102564,0.9428571428571428,0.9519230769230768,0.9542857142857144,0.9428571428571428,0.9352380952380952,0.939102564102564,0.9990417196915105,0.0179300308227539,0.002,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,8,1,2,0.2,3,20240111_235258,,,,,,,,
1.0,1.0,0.9775856183866196,1.0,1.0,1.0,1.0,1.0,0.9106837606837608,0.9326923076923076,0.9314285714285714,0.966346153846154,0.97,0.9314285714285714,0.9127619047619048,0.9326923076923076,0.996497166045701,0.0195913314819335,0.004,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,6,1,1,0.1,2,20240112_111659,,,,,,,,
0.9826086956521738,0.9913043478260868,0.9775856183866196,0.9913043478260868,1.0,0.9925925925925926,0.9925925925925926,0.990909090909091,0.9258547008547008,0.939102564102564,0.9428571428571428,0.9636752136752136,0.9609523809523808,0.9428571428571428,0.9287619047619048,0.939102564102564,0.99847101053001,0.0204946994781494,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,7,1,2,0.5,3,20240112_174053,,,,,,,,
1.0,1.0,0.9775799294572762,1.0,1.0,1.0,1.0,1.0,0.9023504273504276,0.9198717948717948,0.9257142857142856,0.9529914529914532,0.9542857142857144,0.9257142857142856,0.9087619047619044,0.9198717948717948,0.9982314404528876,0.0256104469299316,0.002,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,5,1,1,0.3,2,20240110_183505,1.0,512.0,512.0,5.0,2.0,0.0,0.4,3.0
1.0,1.0,0.9775799294572762,1.0,1.0,1.0,1.0,1.0,0.921794871794872,0.935897435897436,0.9314285714285714,0.9626068376068376,0.9590476190476188,0.9314285714285714,0.9196190476190476,0.935897435897436,0.9975308310717916,0.0226321220397949,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,5,1,2,0.4,3,20240110_211847,2.0,612.0,196.0,5.0,2.0,1.0,0.5,3.0
1.0,1.0,0.9775799294572762,1.0,1.0,1.0,1.0,1.0,0.9209401709401708,0.935897435897436,0.9371428571428572,0.9583333333333334,0.96,0.9371428571428572,0.921904761904762,0.935897435897436,0.9980463858777592,0.0204522609710693,0.007,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,6,1,2,0.0,3,20240111_131914,2.0,,,,,,,
